2780	262623913744424963	T13118932	neutral	Still tied up at 1 in Orono between Stony Brook and Maine, more balanced play from both teams in the 2nd half, 14 min left to play. #gomaine
2781	10973	SM114649	positive	I hope i can b e 1st 2 wish u a happy n prosperous monkey yr! Hope u can always b as cheerful as a monkey! Once again\u002c wich u good luck throughout this year.
2782	260814083211792384	T13114679	neutral	Online Assoc with the 24th pick.... Jrue Holiday, Gerald Green, Jeff Green, Ibaka, Greg Oden
2783	262169150259089408	T14111585	positive	Nice piece about @Glinner in tomorrow's Scotland on Sunday, pegged to his new stage production of The Ladykillers. Man gives good quotage.
2784	12174	SM114036	negative	Ok... Haiz\u002c still havent finish revising. This week really very tiring.
2785	254694884722757634	T13117864	neutral	@DevizesWolves @officialwolves @kariney04 @scott87shaw I think it may have been the words you used about St Patrick's Day...
2786	151978	LJ112590	neutral	i will be in the A , 16 more days
2787	264076525954015232	T13114158	neutral	REMINDER:  Daylight Saving Time ends Sunday, November 4.  Turn clocks BACK 1 hour Saturday night.  See you Sunday.
2791	259676832645914624	T13115706	neutral	Get in Dons 1-1 Byrooooooon Harrisooooooon 7th goal of the season
2792	255075815795077121	T13114975	neutral	If you're off campus, we've got you, too! Babel will be at the Art's Garage with Hyphen and Invisible Children tomorrow at 7!
2793	258262903260602368	T13113365	positive	Tues: Nas ft. Olu Dara, Bridging the Gap. Good story telling. http://t.co/O3EJRzlg #music
2794	255332955067662338	T14114627	neutral	Ladies and Gents, come get your pictures taken FRIDAY and SAT Nights @ the Penthouse on Livernois!! New Backdrops coming soon!!
2795	259456808672976896	T13113806	positive	What a GREAT 1st Class Consultant update today with Kirko Bangz Manager D-Will!! It's about to get all the way... http://t.co/H56seqQ5
2796	194716668117786624	T13111671	neutral	"@geumhwaB2uty 120422 B2ST 2nd Fanmeeting...also last night Prepix just released new song ft with Junhyung Magic Glasses ""What I see"""
2797	null	LJ113377	neutral	I am kind of surprised by how little fiction I ended up reading this year (that I remember) .
2798	null	LJ113333	neutral	yea I do not know why I pay for cable .
2799	243936536775782400	T14112991	neutral	just a thursday. #monstertruckrally #firsttimeforeverything @ralls19   @ Pomona Fairplex http://t.co/13xNNzhh
2800	218353395604533249	T14111331	positive	DSQ Band will open for Air Supply July 29th at Winspear Opera House!!! Come see our first concert with the full... http://t.co/IimcuIAx
2801	54060	LJ111514	neutral	i had like to go to the next one though !
2802	10830	SM111576	positive	My dear\u002c good afternoon\u002c i m going to eat then take bus to school\u002c i m very happy that i can see u tonight!
2803	181155564015976449	T13112751	neutral	Jim Tracy is doing a double switch. With 2 outs in 9th inning. Of a Cactus League game. With the score tied.
2804	434925	LJ111188	positive	I wish my life had nothing going on to the point where I could just wait in line for days to see a movie .
2805	223353754181836803	T13112500	positive	@stevebartram1 Remember thinking it was indicative in March 2003: brilliant v Juve midweek, struggled v Bolton on Saturday. Great player tho
2806	49467	LJ112899	positive	plus , the Hush Sound is sooo cute !
2807	261819483050614784	T13114946	neutral	Slow Economic Gains in 3rd Quarter: ABJ - October 26 - Some reason for optimism surfaced during the third-quarte... http://t.co/WZBl07SG
2808	225544711853719553	T13113142	neutral	@MittRomney @GOPconvention @GOP @Kempite Why GOP &amp; Mitt Romney need a new Jack Kemp in the new TAC http://t.co/FObY27y9
2809	11795	SM113345	neutral	Hmmm.. Thk sure got time to hop ard... Ya\u002c can go 4 free abt... Muz call u to discuss liao...
2811	34168	LJ111232	neutral	Some of them are tiiiiny and as cute as buttons .
2812	87324	LJ111558	neutral	You may be shocked to learn that I have seen Boondock Saints .
2813	264514822765412352	T14114320	negative	I dont work til monday but no one is fucking with me sooooo ill be on some De La Soul JUST ME MYSELF N I
2814	100960	LJ112277	positive	it is my hope not to see any children ... but if i do , i have a few other ways to scare them !!
2815	233764484160815104	T13118927	neutral	When Brentley turns 7.5 years old on Saturday, he'll be at half his life expectancy.
2816	null	LJ113403	neutral	Since ragenamed the desktop Raven .
2817	10260	LJ112986	positive	\* laughs arse off \* Thank you , that made the perfect cap to my evening .
2818	263653866170621952	T13113678	neutral	BREAKING NEWS: #Arrow will not be seen tonight in Illinois or Indiana due to the Chicago Bulls opening game. It will air on Saturday. :(
2819	277496340613828609	T14114305	positive	"Watched ""The Ladykillers"" this afternoon. The perfect film for Saturday afternoon. Or any other time of the week."
2820	11719	LJ111470	neutral	Lovely meeting you and tea-ing it up !
2821	260176398344413186	T13112695	neutral	@snuep @sarahtingle Our annual clothing drive for The Open Closet is during the 1st week of March for International Women's Day!
2822	10110	SM111554	positive	really cannot go ? long time never meet u already .... :(
2823	11140	SM112533	neutral	I\u2019ve sent all the information details to your email. Pls kindly check ur email k?
2824	264185599785836545	T13114016	neutral	@andreaxx33 andreaaa :) are you going to the fair on Saturday?
2825	367889	LJ111708	neutral	1:30 , 3:30 , 5:40 , 7:50 , 9:50
2826	221699346972950528	T13117283	neutral	July 16, 8pm EST, Big Time Movie will be premiering on YTV with One Direction commenting during commercials (via @1DUpdatesCanada)
2827	463584	LJ113085	neutral	This is not a serious objection .
2828	11124	SM113561	neutral	Can\u002c but meet so early?
2829	10206	SM114094	neutral	tml eat lunch together? arts canteen? ard 1230 can?
2830	12205	SM112593	positive	Lucky e honey i ate is low sugar content.. I hope u find it just nice.. :-)
2831	10915	SM113332	neutral	girl\u002c what time is dance tomorrow?
2832	257371373167599616	T13115650	neutral	Inkigayo with @Hardyz_Gurl14 YAY This is our Saturday Night &lt;3  #kpop_stream http://t.co/elCo5nuK
2833	10601	SM112407	neutral	what modules are u going to register for? can u come online now so we can discuss?
2834	11774	SM112051	neutral	Hey xin... U noe how to print double-Sided? It seems lk there\u2019s no option 4 it leh...
2835	10988	SM114506	positive	330 class dont need to book i got no car also but got direct bus from east point to expo we meet at amore ok i have to do my tutorial now
2836	10741	SM114562	positive	Leo Naruto is very good.. gots impressive characters.. hope gaara defeat lee in ep. 48.
2837	269369164194529280	T14114040	neutral	De La Soul is Sunday at Clockenflap?! WTF! At least they had the decency to sched Uptown Rockers for Saturday @drafus #NYinHK
2839	239028097121402880	T14111485	neutral	anyone interested in a couple of tickets for Runrig tomorrow at the Northern Meeting Park, Inverness?
2840	11300	SM111649	neutral	i duno how long it lasts.im going coz later evening got dance.
2841	374243	LJ112942	positive	I actually like his guitar playing , but I find the oud distracting and the songs repetitive .
2843	240486397792886785	T13114396	neutral	Bok squad announcement will be tomorrow for the Australasian tour, open training session for public at Orlando Stadium at 15:00 Thursday
2844	226553	LJ112267	neutral	I had post the reminder about a week to ten days beforehand if it were me .
2845	248485283144818689	T13118371	neutral	If you autopost from anything to Facebook, you may need to re-set up that auto post. Just had to for Posterous.
2847	12055	SM112514	neutral	Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
2848	258807408766361601	T13118522	neutral	I just remember there is NHK reporters coming at University tomorrow \o/
2850	173976647131856897	T13114656	positive	best documentary feature goes to Saving Face, hahahaa only one opsi from this nomination, this's it! #Oscars
2851	10394	SM114611	neutral	321 is at kovan mrt. 62 at hougang interchange/mrt ? can take 62\u002c take ? directly there
2853	263811257877028864	T13112773	neutral	Gingrich says he may have secret papers re; bengazi on hannity
2854	221064776820862976	T13115535	positive	"@KindieBooks Would you mind sharing with readers, ""Last Year in the Life of Marilyn Monroe, Vol1"" is free today and Fri http://t.co/VMdJm1yI"
2856	6093	LJ112099	positive	creative artworks , beautiful words , magnificent images ..
2859	11808	SM114246	neutral	I dun thk i\u2019ll quit yet... Hmmm\u002c can go jazz ? Yogasana oso can... We can go meet em after our lessons den...
2860	260029569724211200	T13116352	positive	Lots of excitement for Dana and Nabeel who will be married this Saturday at the beautiful Chesapeake Bay Beach Club http://t.co/7g5blNQv
2863	11586	SM114001	negative	Yupz she cried last minute... Oh\u002c u din check ur fone ah... I\u2019m so sorry \u002c i recorded e wrong channel.. Dun b angry k. Did u ask ur fren to back up...
2864	229048349402218496	T14115458	positive	USA coming up...last time this many Americans were in London the 8th Air Force started the Baby Boom.
2866	244943776613818369	T13118097	neutral	If you don't want to slip up tomorrow, speak the truth today.-bruce lee
2867	2915	LJ112040	neutral	\* shakes fist \* to pay for it , i am selling LLLINKKK this apple cinema display .
2868	100417	LJ112381	neutral	Getting rid of manga is a tricky business , because nowhere around here that I know of buys books .
2869	258281345111969792	T13114279	neutral	Watch the live webcast of Kofi Annan's interview @BrookingsFP this Thursday at 3:30.  Tell us what you think!
2873	237138329	TS111188	positive	Friday night footy with the mozzie's. So much fun!! http://t.co/WmPqsHeSaI
2874	null	LJ113344	neutral	xD I think I might go with HONDAM .
2875	255615261707755522	T13111757	positive	Bolton Wanderers, who are 18th in the Championship after winning only three of their 10 matches, have sacked their manager Owen Coyle.
2876	44612	LJ111992	neutral	With a side trip , methinks , if there is anyone down around them there parts who feels like playing some Monopoly .
2877	11474	SM113840	neutral	Ok. Then i get ready 2 get out now.
2878	194692175366332417	T13119420	neutral	http://t.co/cbFYjd4r Seven Penny Stocks on the Move with Heavy Volume, April 23
2880	261969426889457664	T13111464	neutral	Sunday's episode of Married to Jonas is about Radio City and the new music, and then Monday, the boys have a big announcement. COINCIDENCE?
2881	11885	SM111229	neutral	Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...
2882	264141412218568704	T13116246	positive	Happy Friday morning to my buddy @Dwill_wku over in Korea. Since you're ahead of us, can you tell me if the Tops won last night?
2883	262284758329999362	T13115896	neutral	Whyd the dumb bish get em in the 1st place? @funkmasterflex: Eva Longoria Removing 3 Tattoos Related to Tony Parker - http://t.co/wmVuKWYs
2884	251009146600710144	T13116105	neutral	Hungry Russians may buy more US food with WTO forcing tariff rollback.  Details at: http://t.co/AXLuKm37.  No longer poking fingers at us.
2885	261173963957358592	T13118607	positive	Fed Keeps Rates Low, Says Growth Is Moderate The Federal Reserve stuck to its assessment Wednesday that the econ... http://t.co/bXdixqRy
2886	245822505594523648	T13118199	positive	I miss Nabeel and his voice and his accent and I cant wait till he calls tomorrow and and and Im blabbering
2887	233643830392520704	T14115263	neutral	anybody trying to go to Summersville with @kristapaige13 @basedbuddhist and myself tomorrow?
2888	202247029500559361	T13112543	neutral	Samsung SCH-S759 with Windows Phone gets Wi-Fi, Bluetooth certified, may be headed to China Telecom http://t.co/0JuKeXnN
2889	102168	LJ111711	negative	i was too awkward to even attend the school dances , so do not feel bad .
2891	110607	LJ112240	negative	I also have been bruising so easily and have a few weird patchy bruises that wont go away .
2892	12234	SM111902	positive	How come so fast. Hee.. I\u2019m sure my dear now look very pretty..
2893	246567452023087105	T14113951	positive	Good luck to @Beccie1983 and the IT team climbing Mount Snowdon tomorrow for Bristol based charity Paul's Place. Send a picture from the top
2894	260216542262865921	T13115813	negative	I'm a senior and I'm taking my OGT's for the first time tomorrow ... that's what I get for moving to #cali #ohwell
2895	10608	SM112953	neutral	hey ppl... remember tonite we meetin 7pm at ps lips cafe.. cya.. dun put aeroplane hor.. ;)
2896	228998933182033920	T13116457	neutral	Most Anticipated mixtape of the year @yungralphworld THE JUUG MAN!! Club Crucial Aug 2nd (THUR) http://t.co/2nJUud4Y
2897	231734756558114816	T14115037	neutral	I'm going to Nekromantix at HiFi in Sydney, Australia - Oct 5 http://t.co/uA4Gvlcv
2898	10456	SM114217	neutral	Morning! monday. tuesday and friday is my off day. go for makan
2899	210033327191760896	T13114345	positive	I'm at Hyena's Comedy Club in Dallas all weekend with the hilarious Jason Russell. Thursday shows are always FREE, so you have no excuses.
2900	11065	SM115557	positive	Oh. Then ok la. He he. See you tomorrow la
2901	245320812360527872	T14115143	neutral	I graduate in November with my bachelors degree.  I think my present to myself is tickets to Phoenix Comicon and San Diego Comicon
2902	null	LJ113436	negative	Nothing to say here , really .
2903	247221534006075392	T13118955	neutral	Nitemoves is the place Too b September 22nd foam party!
2904	262785375305625600	T13117871	positive	Wow this Benji story is amazing! Then Drose won the state champs with his number 4 the 1st time since Benji won it...wow
2905	11238	SM115349	neutral	hmm\u002c ok\u002c see you later then.
2906	225824244469219328	T13116719	positive	@Steven_Bonnell Hey, just thought I'd remind you it's Deezer's birthday tomorrow! Also, you have any idea what he looks like?
2907	250226624979668992	T13112798	positive	Jersey &amp; Sammy think nekkid is where it's at ;) Happy Monday http://t.co/yvh5cieD
2908	102168	LJ112439	neutral	do not forget to send me poems .
2910	null	LJ113519	neutral	And no , they do not know more about the Bible than me .
2911	241279311099858944	T14112178	neutral	9 to 5 will be premiering at the Art Park Players October 12, 13, 14, 19, 20, 21, 26, 27 2012  call 281-794-2448 for more information
2912	260806302903721984	T13111248	negative	"@dabido it is the Apple TV's form factor... 1st Gen, but still Apple TV! :D  How about iOS with camera tracking on a 60"" TV?"
2913	11879	SM114429	neutral	Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
2914	195932298997276672	T13115757	neutral	SAVE THE DATE!  WHAT WOMEN WANT Saturday, May 12th / 7-10pm at Nikki Beach Miami with a Fantasy French Cabaret... http://t.co/YqouZUtd
2915	236579350110146560	T14112622	positive	Wondering what you made of 1st episode of Jimmy McGovern's 2nd series of 'Accused'? In my view, Sean Bean good but Stephen Graham excellent.
2916	11034	SM111668	neutral	u workin now right?
2917	257495077822279680	T13117133	positive	Told my little cousin who LOVES #TheWalkingDead tv show Id send her the comics for XMas. Shes in 7th grade.  Figured Vol1 isnt too intense.
2918	280606795813240832	T14111692	neutral	Pattaya Mail: SONGKHLA, Dec 16 - Hotels in Hat Yai, the business center of this southern province, have been ful... http://t.co/RGL4BAFi
2919	10105	SM114682	positive	long time no see
2920	null	LJ113386	negative	I did these a while ago , but I decided , what the hell , this ai n't DA , what is the worst that could happen ?
2921	257307348371132417	T14115448	neutral	Starting off my sunday with Resident evil operation raccoon city
2922	253575437463207938	T13118001	neutral	The Federal Reserve&amp;#039;s latest easing program may be nicknamed &amp;quot;QE Infinity&amp;quot; on Wall Street, but it ...  http://t.co/CIYuyBZH
2923	272263022465150976	T14113916	neutral	Damn i just gave her a reason to ground me 4 da whole festve season... Omigod wont evn go ta my pensdown on mon:( shidd!
2924	260513292634710016	T13118132	neutral	Fashion pics from the yellow carpet of the Headies 2012 Awards held on Saturday at Eko Hotel, Victori... http://t.co/UTWfQvf8
2925	264189931285536768	T13114491	neutral	#ihope that @leeegabrielle will be able to come to cuba with me for march break
2926	260824355787911169	T13112050	neutral	@SullyCNBC didn't iPOOP just came out with 3rd gen IJUNK not to long ago? why the 4TH??? CUZ they CAN NOT compete with SAMSUNG, ASUS,NEXES.,
2927	10818	SM113263	neutral	I m eating with tze eng and friends... How are u have u eaten lunch?
2928	11391	SM114998	negative	Really ah... I very bad leh\u002c dun bother abt u...
2929	11645	SM115033	neutral	I thk still muz make appt b4 goin dwn... And nd to tell him we goin oso... Unless tmr morn den book lor...
2930	258645065860268032	T13115175	neutral	Just found out I'm graduating May 30th at the Comcast Center
2931	10876	SM114379	neutral	Same to ya. Mery Christmas!
2933	11903	SM114347	neutral	I\u2019m in school now n i\u2019ll be in da lab doing some stuff give me a call when Ã¼ r done.
2934	11719	LJ111770	neutral	\* glomps \* \* is dork \* <3 P.S. : Hopefully I will get to talk to you tonight again !
2935	11646	SM113387	neutral	They usually cut lk my sis kind lor\u002c u can tell em wat u wan... Hmmm\u002c den u thk abt it lor\u002c but msg me k...
2936	43473	LJ112398	neutral	Not trying to be an asshole or anything .
2937	127926	LJ111201	negative	Not quite so bad as Pickles , but a White Boy Dred Mullet ?
2938	248494301514964992	T14111902	negative	The Rum Runners will be performing on Saturday, September 29th... you don't want to miss this Jerry Garcia... http://t.co/aPoPXiqi
2939	127926	LJ111692	neutral	Posted via LLLINKKK LiveJournal .
2940	206461485470322688	T13117233	neutral	Dodridge induces a 6-3 ground out for the first out of the 8th.. Chippewas 5 outs away from MAC Championship game
2941	243574451642458114	T14113359	neutral	Tomorrow for Splash Dance we have Digitalism @SurrenderVegas  going to be Wet &amp; Wild...
2942	208473345342185474	T14114025	neutral	Oliver's Harem: So we had this joke on Friday of Phoenix Comicon that Oliver had his own little harem with all t... http://t.co/7CRPofuA
2943	434925	LJ111190	positive	The Boat That Rocked ( the title it was released with in the UK and NZ ) is so much better .
2944	10046	SM115236	neutral	730pm is better right? then after that still not too late to go home..
2945	520040	LJ112754	neutral	Just a lil ' reminder that I have moved 90 % of my used-to-be-journal activities to Facebook !
2946	258344582176202752	T13116858	neutral	Watching honey boo boo and mama june on E News is making my recovery process just a little more enjoyable.
2947	10418	SM111196	negative	Not bad\u002cbeen slacking and doing lotsa sleeping...hee..how bout you? Oh anyway\u002c wanna go blading together some day girl?
2948	263532615712251904	T13118676	neutral	"As per the information coming from reliable sources Vinayak - RamCharan's ""Nayak"" (Naayak) Audio Release date not Confirmed on Nov 25th."
2949	261474728458477569	T13117237	neutral	The view from the 24th floor @ MGM Grand at Foxwoods http://t.co/wiF2Jjdw
2950	246733759519522816	T14115566	positive	Good luck and lots of energy to @cderycke, who is competing in the Ironman Wales this Sunday!! Come on Chris!
2951	10112	SM114990	neutral	later wat u going to do ?
2952	10531	SM113828	neutral	Oic... but you managed to pass all no da bao right?
2953	10894	SM114287	neutral	I\u2019m taking cab from home to meet her now..last min email.
2954	264423602227646464	T14114246	positive	Thanks, Lyndsey ...hairstrks sometimes red, sometimes pink!   @QueenEasyGreen  We're going to see The Ladykillers in Nott'ham tomorrow!!
2955	248870383317569536	T14112598	neutral	I was just reminded by @johngmcnutt that tomorrow is International Talk Like A Pirate Day. http://t.co/kr7ZmKeJ #whimsy
2956	10764	SM111921	positive	ok see u in the lab then!
2957	37745	LJ112953	positive	( myself included ) Do you think the name change threw people off ?
2958	263088629012914177	T13115423	neutral	Will Texans see the old Mario Williams on Sunday?... http://t.co/nc9z1sd4   #NFL #Buffalo #Bills
2959	259373916156481536	T13111259	neutral	Several @B1Gfootball games with Indy implications Sat. MSU vs Mich and NEB vs NW results may determine a driver in the crowded Legends race.
2961	8385	LJ111810	positive	I am in love with cemetaries .
2962	11226	SM113984	neutral	have you completed your tutorial? need some help.
2964	102168	LJ111826	neutral	ah , no need to delete , it was just my modesty flaring up a little there .
2965	263424496290123776	T13114132	neutral	Catch me &amp; DJ Hollygrove mixing it up this Friday @ Club Paradise! Bands a make her dance... http://t.co/P9YlV8lu (via @overthowed4life)
2966	10546	SM113112	neutral	Let me c... Wat exactly will our BDAE GAL be doing on next wed? hmm... kekeke... looks like i definitely haf to be free on such a joyous day liao
2967	260534108915134465	T14111453	positive	@_0ldieKTA it was awesome. OHHHHHH we won 1st place by just doing that oldschool weird :3 Danny Elfman style :P
2968	217120260665511937	T13117572	neutral	MONDAY PREVIEW: ARE YUMMY MUMMIES BAD ROLE MODELS? Cherie Blair thinks they are - do you agree?
2969	463584	LJ111511	neutral	`` Thud '' means it is just a boring wordcount post .
2971	263650939737612290	T13111951	negative	#UVa wide receiver Tim Smith says he'll be able to play in Saturday's game against NC State.
2972	242755217949618176	T14114292	neutral	Who wants to go with me to see Liza in November at the Kirby center????  It's Liza. Fucking. Minnelli.
2974	234766009494556673	T14115522	positive	Is anyone else going to see Sheryl Crow at Art Park on Tuesday?
2975	260610098295107584	T13112919	neutral	Enough with the reality TV. One broadcaster had an original idea and dumped it. Terra Nova deserves a 2nd chance. Up for it?
2976	2238231512	TS111185	neutral	#day #God #known #Sunday #week Question and Answer http://t.co/tz18q9Brvy #prayer #church
2977	230240776599261184	T13118105	neutral	Under 24hrs till the @Mia_Klose Album is out! Get urs on CD or MP3 Download at http://t.co/eZH8OIyM Shipping Aug 01 #miaklose #rock #london
2978	242462765443325952	T13116644	positive	I can't wait for @NBCFashionStar I am going to the bank Tuesday to start a Fashion Star savings account so I can be ready!!!
2979	238053848571314177	T13118114	neutral	@taytaystalker Yeah. I'll just read ssomethhin else. PS the Book Depository will notify me when they have Quicksilver *wants* Nov. 1st T_T
2980	267356999916851200	T14113380	positive	Big day Sunday - Christchurch Park at 1045am for the Remembrance  Service - We will remember, Ipswich will remember
2981	570064	LJ112893	neutral	And I am getting my nose pierced , too .
2982	11587	SM114068	neutral	I dun have e date of our check up leh... Weird... Wat time is it...
2983	11725	SM114415	neutral	Hey cal... I nd my stats notes back leh... U still nd den u zap a copy first lor...When u free ah?
2984	252206961377046530	T13117591	neutral	Did LVMS get showgirls from Primm or Mesquite. C'mon Bruton you can do better #NASCAR
2987	1270940624	TS111180	neutral	John Fox kicking the field goal on 4th and 1 #shocked
2988	263692553461846016	T13118268	positive	This will be my 4th year in a row geared up as Cena passing out candy to the Trick-Or-Treaters, the kids love it &amp; so do the moms ;)
2989	235846687933997056	T14111487	positive	Join us at Main Library, 12 p.m. on Monday, 8/20 for the 2012 Kiwanis Corporate Regatta. Lunch is $5, helps support Summer Reading Club.
2990	242246470735110147	T14111695	neutral	"Six Sentence Sunday - ""Blaze of Glory"" - and it's FREE! http://t.co/c4I1gaxm"
2991	258675450153410560	T14114566	neutral	We have a busy Saturday coming up at Knollwood!  Our experts will be on hand to help you find the perfect academy... http://t.co/LmKneVP0
2993	232822565410836480	T13114999	neutral	National Women's Day 9th of August, HiFly will be closed for the day.
2994	263581164936237056	T13112350	neutral	Wanna have your say on the Atlantic Strategy? Come to Bilbao on the 12th http://t.co/exks7UTx #atlanticforum
2995	264806965677531136	T14113270	positive	I love giving out Halloween Candy and seeing happy neighborhood kids even if it is Nov 3. #Sandy
2997	10687	SM113433	neutral	should be can.. provided i get up on time..heehee.. by the way\u002c mass or indivdual one ah?
2998	261341037467938817	T13113080	neutral	The weather in Farmington Hills tomorrow is 75/54 and sunny. In Minneapolis it is 43/30 and a chance of snow. Alrighty then.
3000	108741	LJ111287	positive	I hope we are somewhat neighbors soon .
3001	262058157830963200	T13115141	neutral	##$$## Black Friday Deals Samsung UN46ES7500 46 inch 240hz 1080p 3D Wifi LED HDTV Bundled with Samsung's BD-E6500 3D... http://t.co/qzmEX2B1
3002	279960686950498304	T14115346	positive	Good way to start the day.  #NowPlaying How to See The Sun Rise by Ben Sollee on #Spotify  http://t.co/rAZ7c08C
3003	10704	SM113499	neutral	Do u wan to join us on wed? Goin to expo.
3004	65401	LJ111615	neutral	I 'M USING THIS JOURNAL AGAIN .
3006	213805382961856512	T13112916	positive	"1) They spontaneously sang ""There's a Great Big Beautiful Tomorrow"" out loud in the grocery store today."
3007	10165	SM111252	negative	like kent ridge ppl told me many ppl   apply it. but i also  got one that time
3008	10758	SM114304	neutral	Yep. each will be paid $15.
3009	136592	LJ112198	neutral	I think the word spew sums it up perfectly , to be honest .
3010	258453457105731584	T13112979	positive	The wind seemed to be remembering the Great Storm a bit overnight. We look back 25 years ourselves in tomorrow's Heralds and the Gazette.
3013	11899	SM112145	neutral	He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ã? got a lot of work ar?
3014	10647	SM113038	neutral	630 but i will be late so since you know e place. You lead them there first hor.
3015	11859	SM115308	neutral	Leave it wif me lar... Ã? wan to carry meh so heavy... Is da num 98321561 familiar to Ã¼?
3016	11180	SM112500	neutral	let\u2019s meet at taka 2morrow 2 give e stuff 2 each other as i\u2019llbe buying things\u002ck?
3017	254687389799297024	T13119308	neutral	The key question! Will the Rebel still be 40's this time tomorrow for the Champion Hurdle #RebelFitz #HonDaRebel #Springer #ChampionHurdler
3018	10914	SM114625	positive	ok\u002c...cya then!
3020	205875841291386880	T14113706	neutral	Copper River salmon, quinoa, roasted beets, and #thebigsalad. Thursday is the new Saturday.
3021	256393842377515010	T13115176	neutral	Maude Barlow: Why I am going to be in Victoria on October 22nd http://t.co/SuANMnU5  #nopipelines #notankers #tarsands
3022	248965691384942593	T13111250	neutral	1st Major League HR for Jose Iglesias extends the Sox lead to 4-1 in the top of the 9th.
3023	235071664231178240	T14111616	neutral	Anyone interested in camping tonight on the New River and swimming at Summersville  tomorrow?
3025	11074	SM111795	neutral	On mrt. You out? Where? I am arriving at boonlay
3027	261939310050291712	T13114271	neutral	NASA captures giant UFO mothership near the sun. Is NASA hiding something? http://t.co/vZlRYF2x #UFO #NASA #mothership
3028	10724	SM114874	negative	Sorry i will be late... and I haven\u2019t had lunch yet.. hehe..
3029	232988173712629761	T14113036	positive	Next Friday the 9-12 year olds get to make a gnome house in Reading Club. How cool!!! http://t.co/YaUmxX5z
3030	255968505734762496	T13115753	neutral	tickets still available here : http://t.co/Zq5x7jAL for friday night's party with Teengirl Fantasy, patten and Syracuse.
3031	10095	SM113377	positive	dun forget it\u2019s your turn to cook next week hor.
3032	225345334921007104	T14111949	positive	@paulbtwitt is such an encourager! Loved the conversation on the way home from Barbarians! Ready to action tomorrow!!
3033	302446879	TS111120	positive	1st opening shift in quite a while... This should be interesting.
3034	258229289001041921	T13115363	neutral	Chelsea make Ivory Coast star January priority | GiveMeFootball http://t.co/sAmsI40z via @your_screen_name#nufc
3035	10919	SM112736	negative	die la...this new year stuck at home..haveta complete hyp...xianzz
3037	12123	SM112415	positive	But u really take a long time 2 finish one tut... At this rate when r u going 2 finish all ur tuts...
3038	263660917529661441	T13118705	neutral	Sign up for 2013 #BeachReach before December 1st. Help us make an eternal difference in the lives of thousands of Spring Breakers!!
3040	11444	SM114633	neutral	Im at pink table ... u finish tut then come and look for me lor ...
3041	262766304052789250	T13113339	positive	Manning says his thumb is fine. Mostly the fingernail. Sore tomorrow but will be ok. Says bye week came at good time http://t.co/6tpOP9sO
3042	null	LJ113217	neutral	i actually decided not to go to OT school about a year ago , instead i am pursuing my MSW .
3043	34168	LJ111665	neutral	It also pissed off the church no end due to some of the fantasy concepts .
3044	11229	SM112295	neutral	But once u pass to me\u002c it becomes mine 4ever\u002c den when u nid\u002c jialat!
3045	284758357699600384	T14115134	positive	Jiujitsu tomorrow - then ufc 155 - it's gonna be a great day I can already tell
3046	463584	LJ112851	positive	Words : 646 Total words : 4094 Files : 2 Tea : Yong Xi ( Thanks Mary Kay ! )
3049	179761521306509312	T13119095	neutral	"ESPN Documentary ""The Announcement"" to air this Sunday night at 9pm. Do you remember where you were g1a"
3050	10572	SM112782	negative	But y can\u2019t we just start doing it all over again? u say u quitting now\u002c I really can\u2019t continue liao lor. how 2? u think tt ec? Gimme a chance? continue...
3052	208948133982502912	T13113029	neutral	Ready for the Looe Mini Street Party up on Sunnybank. Monday 3pm. Cake, quiche &amp; other retro tiffin eats! All welcome. http://t.co/75iRJeUl
3054	264177605576646657	T13112415	positive	Huge fight in the Chargers game! Good game for two medicore teams. Next Thursday we get Colts.vs Jags...ugh
3055	11011	SM112840	neutral	Are we going to any high class restaurant? I am wearing slipper.
3056	248288069378244608	T13118421	neutral	I got the job at Claytons!(: I start Monday doing Sheetrock(: #MoneyMakin
3057	264240778753220608	T13114688	neutral	Turns out the issue we've been having w/ production is because some of our computers may not update time from Internet.
3058	257181175087509504	T13117662	positive	Going out tomorrow for the first time in 11 days to my dads for dinner first watching Dons v Preston on Sky Sports 2 tho #SteppingStones
3060	263197116388745216	T13112391	positive	@dionwaiters3 good luck on Thursday. I know a lot of Cuse fans who are gonna be following you &amp; the Cavs very closely &amp; supporting you guys.
3061	10248	SM111606	neutral	hmmm sorrie I can\u2019t cfm juz as yet... it\u2019s free entry rite?
3062	251509910318247936	T13118918	neutral	Strong 2nd set by Dons evens it at 1-1 vs BYU. Let's finish this one out here at The Hilltop! #godons #aimhigher.
3063	281353734318071809	T14113163	positive	I am Predicting a Baby Boom in September - for those that are throwing caution to the wind and going to out with a bang on Thursday Night.
3064	264159593763065856	T13114011	neutral	Did you miss the College Workshop for Juniors tonight? Pick up the packet outside Room 101 tomorrow for all the info!
3065	268413043438923776	T14112943	neutral	Check out RNDM (Jeff Ament of Pearl Jam, Joseph Arthur &amp; Richard Stuverud) this Sunday at the Fox Theatre in Boulder. http://t.co/PEyHUbSq
3067	11785	SM111296	neutral	Jos ask if u wana meet up?
